yt_url,title,author,views,views_numeric,scaled_views,date,year,thumb_url,img_id,rgn,hsl,hex,red,green,blue,hue,sat,lig,PC1,PC2,PC3,PC4,PC5
https://www.youtube.com/watch?v=3tmd-ClpJxA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=229&pp=iAQB8AUB,Taylor Swift - Look What You Made Me Do,Taylor Swift,1.5B views,1500000000,100,7 years ago,2017,https://img.youtube.com/vi/3tmd-ClpJxA/hqdefault.jpg,3tmd-ClpJxA,"rgb(116, 105, 91)",hsl(34 12% 41%),#74695b,116,105,91,34,12,41,-0.003935127527,-1.070567812,-0.3715281865,0.01231548275,-0.02286129046
https://www.youtube.com/watch?v=xpVfcZ0ZcFM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=213&pp=iAQB8AUB,Drake - God's Plan,Drake,1.5B views,1500000000,100,6 years ago,2018,https://img.youtube.com/vi/xpVfcZ0ZcFM/hqdefault.jpg,xpVfcZ0ZcFM,"rgb(72, 69, 57)",hsl(48 12% 25%),#484539,72,69,57,48,12,25,-0.9900579709,-0.9358441035,-0.2906090017,0.04662817716,0.03793295987
https://www.youtube.com/watch?v=bdOXnTbyk0g&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=231&pp=iAQB8AUB,Prince Royce - Darte un Beso,Prince Royce,1.5B views,1500000000,100,11 years ago,2013,https://img.youtube.com/vi/bdOXnTbyk0g/hqdefault.jpg,bdOXnTbyk0g,"rgb(121, 115, 93)",hsl(47 13% 42%),#79735d,121,115,93,47,13,42,0.1272333673,-0.9650162505,-0.3867689458,-0.05658142392,0.06656460319
https://www.youtube.com/watch?v=nhxCXH5R7bY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=224&pp=iAQB8AUB,МОЙ ДРУГ В РЕАЛЬНОЙ ЖИЗНИ! ПОЯВИЛСЯ ИЗ ТЕЛЕВИЗОРА.,YELLOW BLOGGER,1.5B views,1500000000,100,6 years ago,2018,https://img.youtube.com/vi/nhxCXH5R7bY/hqdefault.jpg,nhxCXH5R7bY,"rgb(199, 190, 182)",hsl(28 13% 75%),#c7beb6,199,190,182,28,13,75,2.328304454,-1.133045355,-0.6346752184,0.08674520774,-0.05328910711
https://www.youtube.com/watch?v=Pw-0pbY9JeU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=227&pp=iAQB8AUB,twenty one pilots - Ride (Official Video),twenty one pilots,1.5B views,1500000000,100,9 years ago,2015,https://img.youtube.com/vi/Pw-0pbY9JeU/hqdefault.jpg,Pw-0pbY9JeU,"rgb(56, 81, 80)",hsl(178 18% 27%),#385150,56,81,80,178,18,27,-0.6419900843,0.2127386281,-0.5494831996,0.03149715743,0.171817491
https://www.youtube.com/watch?v=ktvTqknDobU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=230&pp=iAQB8AUB,Imagine Dragons - Radioactive,ImagineDragons,1.5B views,1500000000,100,11 years ago,2013,https://img.youtube.com/vi/ktvTqknDobU/hqdefault.jpg,ktvTqknDobU,"rgb(15, 19, 22)",hsl(206 19% 7%),#0f1316,15,19,22,206,19,7,-2.157029249,0.4838007184,-0.3919261039,-0.03512184736,0.07136026861
https://www.youtube.com/watch?v=ZyhrYis509A&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=221&pp=iAQB8AUB,Aqua - Barbie Girl (Official Music Video),Aqua,1.5B views,1500000000,100,14 years ago,2010,https://img.youtube.com/vi/ZyhrYis509A/hqdefault.jpg,ZyhrYis509A,"rgb(204, 150, 168)",hsl(340 35% 69%),#cc96a8,204,150,168,340,35,69,1.752278199,1.779151314,-0.7016198895,-0.2181192581,-0.1600869291
https://www.youtube.com/watch?v=iQEVguV71sI&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=220&pp=iAQB8AUB,"Thalia, NATTI NATASHA - No Me Acuerdo (Official Video)",Thalia,1.5B views,1500000000,100,6 years ago,2018,https://img.youtube.com/vi/iQEVguV71sI/hqdefault.jpg,iQEVguV71sI,"rgb(35, 20, 46)",hsl(275 39% 13%),#23142e,35,20,46,275,39,13,-1.699769535,1.436948933,0.1524308728,0.07371065905,-0.03476861481
https://www.youtube.com/watch?v=KlyXNRrsk4A&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=226&pp=iAQB8AUB,Katy Perry - Last Friday Night (T.G.I.F.) (Official Music Video),Katy Perry,1.5B views,1500000000,100,13 years ago,2011,https://img.youtube.com/vi/KlyXNRrsk4A/hqdefault.jpg,KlyXNRrsk4A,"rgb(117, 49, 54)",hsl(356 41% 33%),#753136,117,49,54,356,41,33,-0.926962498,2.042578534,-0.1054313821,-0.4578791958,-0.2293252879
https://www.youtube.com/watch?v=MBdVXkSdhwU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=210&pp=iAQB8AUB,BTS (방탄소년단) 'DNA' Official MV,HYBE LABELS,1.5B views,1500000000,100,7 years ago,2017,https://img.youtube.com/vi/MBdVXkSdhwU/hqdefault.jpg,MBdVXkSdhwU,"rgb(23, 61, 66)",hsl(187 48% 17%),#173d42,23,61,66,187,48,17,-0.9868412461,0.8794794886,0.7533983117,0.1695720579,0.2752126216
https://www.youtube.com/watch?v=CGyEd0aKWZE&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=211&pp=iAQB8AUB,Ellie Goulding - Burn (Official Video),Ellie Goulding,1.5B views,1500000000,100,11 years ago,2013,https://img.youtube.com/vi/CGyEd0aKWZE/hqdefault.jpg,CGyEd0aKWZE,"rgb(205, 133, 96)",hsl(20 52% 59%),#cd8560,205,133,96,20,52,59,0.9543263063,-0.4841180974,1.319239163,-0.3139741345,-0.1626241246
https://www.youtube.com/watch?v=_UR-l3QI2nE&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=216&pp=iAQB8AUB,ABC SONG | ABC Songs for Children - 13 Alphabet Songs & 26 Videos,Cocomelon - Nursery Rhymes,1.5B views,1500000000,100,10 years ago,2014,https://img.youtube.com/vi/_UR-l3QI2nE/hqdefault.jpg,_UR-l3QI2nE,"rgb(190, 75, 48)",hsl(11 60% 47%),#be4b30,190,75,48,11,60,47,-0.1996086868,-0.3700074625,1.863135837,-0.3467617259,-0.4494902371
https://www.youtube.com/watch?v=CvKgP6Ei-U8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=222&pp=iAQB8AUB,Surprise Eggs Nursery Rhymes | Old MacDonald Had A Farm | Learn Colours & Farm Animals | ChuChu TV,ChuChu TV Nursery Rhymes & Kids Songs,1.5B views,1500000000,100,9 years ago,2015,https://img.youtube.com/vi/CvKgP6Ei-U8/hqdefault.jpg,CvKgP6Ei-U8,"rgb(172, 42, 56)",hsl(354 61% 42%),#ac2a38,172,42,56,354,61,42,-0.640140987,2.410235765,0.7384940545,-0.5141876222,-0.5292951599
https://www.youtube.com/watch?v=z1gFMujtH-o&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=218&pp=iAQB8AUB,Pollito Amarillito ORIGINAL - Gallina Pintadita 1 - Oficial - Canciones infantiles,Gallina Pintadita,1.5B views,1500000000,100,13 years ago,2011,https://img.youtube.com/vi/z1gFMujtH-o/hqdefault.jpg,z1gFMujtH-o,"rgb(17, 170, 246)",hsl(200 93% 52%),#11aaf6,17,170,246,200,93,52,2.620593259,1.92129816,2.054216571,1.223254725,0.5170116526
https://www.youtube.com/watch?v=6Ejga4kJUts&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=212&pp=iAQB8AUB,The Cranberries - Zombie (Official Music Video),TheCranberriesTV,1.5B views,1500000000,100,15 years ago,2009,https://img.youtube.com/vi/6Ejga4kJUts/hqdefault.jpg,6Ejga4kJUts,"rgb(4, 42, 182)",hsl(227 96% 36%),#042ab6,4,42,182,227,96,36,0.5723134783,2.319698012,2.355265019,1.399031135,-0.4196296819
https://www.youtube.com/watch?v=J_ub7Etch2U&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=232&pp=iAQB8AUB,Sam Smith - Too Good At Goodbyes,SAM SMITH,1.4B views,1400000000,93.33333333,7 years ago,2017,https://img.youtube.com/vi/J_ub7Etch2U/hqdefault.jpg,J_ub7Etch2U,"rgb(35, 36, 36)",hsl(180 1% 14%),#232424,35,36,36,180,1,14,-1.827712782,-0.07741800523,-1.121542779,-0.06165463002,0.02606518623
https://www.youtube.com/watch?v=nSDgHBxUbVQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=259&pp=iAQB8AUB,Ed Sheeran - Photograph (Official Music Video),Ed Sheeran,1.4B views,1400000000,93.33333333,9 years ago,2015,https://img.youtube.com/vi/nSDgHBxUbVQ/hqdefault.jpg,nSDgHBxUbVQ,"rgb(59, 58, 61)",hsl(260 3% 23%),#3b3a3d,59,58,61,260,3,23,-1.221886162,0.57965507,-1.399292236,-0.1544462216,0.05002713736
https://www.youtube.com/watch?v=c73Cu3TQnlg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=247&pp=iAQB8AUB,"Chris Jedi - Ahora Dice (Official Video) ft. J. Balvin, Ozuna, Arcángel",Chris Jedi,1.4B views,1400000000,93.33333333,7 years ago,2017,https://img.youtube.com/vi/c73Cu3TQnlg/hqdefault.jpg,c73Cu3TQnlg,"rgb(45, 42, 46)",hsl(285 5% 17%),#2d2a2e,45,42,46,285,5,17,-1.627189255,0.8230201263,-1.344548202,-0.1835572484,0.05729146815
https://www.youtube.com/watch?v=CSvFpBOe8eY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=260&pp=iAQB8AUB,System Of A Down - Chop Suey! (Official HD Video),System Of A Down,1.4B views,1400000000,93.33333333,15 years ago,2009,https://img.youtube.com/vi/CSvFpBOe8eY/hqdefault.jpg,CSvFpBOe8eY,"rgb(13, 14, 12)",hsl(90 8% 5%),#0d0e0c,13,14,12,90,8,5,-2.365757284,-0.6393344117,-0.4301300891,0.07181564012,0.009469984779
https://www.youtube.com/watch?v=CUYrEiymUMY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=240&pp=iAQB8AUB,Arcangel x Bad Bunny X Dj Luian X Mambo Kingz - Tu No Vive Asi [Video oficial],Hear This Music,1.4B views,1400000000,93.33333333,8 years ago,2016,https://img.youtube.com/vi/CUYrEiymUMY/hqdefault.jpg,CUYrEiymUMY,"rgb(21, 17, 20)",hsl(315 11% 7%),#151114,21,17,20,315,11,7,-2.276306437,1.183554744,-1.098836724,-0.2319248362,0.08672244496
https://www.youtube.com/watch?v=V1bFr2SWP1I&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=243&pp=iAQB8AUB,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",Mountain Apple Company Inc,1.4B views,1400000000,93.33333333,14 years ago,2010,https://img.youtube.com/vi/V1bFr2SWP1I/hqdefault.jpg,V1bFr2SWP1I,"rgb(125, 156, 135)",hsl(139 14% 55%),#7d9c87,125,156,135,139,14,55,1.130933714,-0.2414565234,-0.8082129021,-0.1360564092,0.1882474743
https://www.youtube.com/watch?v=3YxaaGgTQYM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=246&pp=iAQB8AUB,Evanescence - Bring Me To Life (Official HD Music Video),Evanescence,1.4B views,1400000000,93.33333333,14 years ago,2010,https://img.youtube.com/vi/3YxaaGgTQYM/hqdefault.jpg,3YxaaGgTQYM,"rgb(213, 196, 204)",hsl(332 17% 80%),#d5c4cc,213,196,204,332,17,80,2.615900525,1.342132579,-1.572316243,-0.2350402287,0.005118003271
https://www.youtube.com/watch?v=XbGs_qK2PQA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=244&pp=iAQB8AUB,Eminem - Rap God (Explicit),EminemMusic,1.4B views,1400000000,93.33333333,10 years ago,2014,https://img.youtube.com/vi/XbGs_qK2PQA/hqdefault.jpg,XbGs_qK2PQA,"rgb(23, 23, 34)",hsl(240 19% 11%),#171722,23,23,34,240,19,11,-1.936383098,0.7582890507,-0.5459670519,-0.030833924,0.01584811158
https://www.youtube.com/watch?v=lS_ubz6Sa9c&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=248&pp=iAQB8AUB,Masha and The Bear - Laundry day (Episode 18),Get Movies,1.4B views,1400000000,93.33333333,12 years ago,2012,https://img.youtube.com/vi/lS_ubz6Sa9c/hqdefault.jpg,lS_ubz6Sa9c,"rgb(49, 56, 37)",hsl(82 20% 18%),#313825,49,56,37,82,20,18,-1.400590481,-0.5203680685,-0.0006244619959,-0.05077238698,0.1197955633
https://www.youtube.com/watch?v=v2AC41dglnM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=235&pp=iAQB8AUB,AC/DC - Thunderstruck (Official Video),AC/DC,1.4B views,1400000000,93.33333333,11 years ago,2013,https://img.youtube.com/vi/v2AC41dglnM/hqdefault.jpg,v2AC41dglnM,"rgb(188, 155, 152)",hsl(5 21% 67%),#bc9b98,188,155,152,5,21,67,1.630851525,-1.141813874,-0.1081029671,0.0991550464,-0.2085192906
https://www.youtube.com/watch?v=KEI4qSrkPAs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=249&pp=iAQB8AUB,The Weeknd - Can't Feel My Face (Official Video),The Weeknd,1.4B views,1400000000,93.33333333,9 years ago,2015,https://img.youtube.com/vi/KEI4qSrkPAs/hqdefault.jpg,KEI4qSrkPAs,"rgb(188, 147, 151)",hsl(354 23% 66%),#bc9397,188,147,151,354,23,66,1.430343559,1.639060093,-1.210909813,-0.3996346025,-0.1143729418
https://www.youtube.com/watch?v=YG2p6XBuSKA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=242&pp=iAQB8AUB,El Amante - Nicky Jam | Video Oficial,NickyJamTV,1.4B views,1400000000,93.33333333,7 years ago,2017,https://img.youtube.com/vi/YG2p6XBuSKA/hqdefault.jpg,YG2p6XBuSKA,"rgb(55, 34, 33)",hsl(3 25% 17%),#372221,55,34,33,3,25,17,-1.597450415,-1.010564907,0.5087227398,0.1751620587,-0.1224115251
https://www.youtube.com/watch?v=4fndeDfaWCg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=237&pp=iAQB8AUB,Backstreet Boys - I Want It That Way (Official HD Video),Backstreet Boys,1.4B views,1400000000,93.33333333,14 years ago,2010,https://img.youtube.com/vi/4fndeDfaWCg/hqdefault.jpg,4fndeDfaWCg,"rgb(207, 184, 173)",hsl(19 26% 75%),#cfb8ad,207,184,173,19,26,75,2.280676682,-0.9614323201,-0.02590220324,0.04194061667,-0.1027780481
https://www.youtube.com/watch?v=Bznxx12Ptl0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=238&pp=iAQB8AUB,"AronChupa, Little Sis Nora - I'm an Albatraoz | OFFICIAL VIDEO",AronChupa & Little Sis Nora,1.4B views,1400000000,93.33333333,10 years ago,2014,https://img.youtube.com/vi/Bznxx12Ptl0/hqdefault.jpg,Bznxx12Ptl0,"rgb(215, 182, 184)",hsl(356 29% 78%),#d7b6b8,215,182,184,356,29,78,2.339321981,1.749815271,-1.083942921,-0.3899190058,-0.06070962331
https://www.youtube.com/watch?v=ei2-RjJDBHc&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=257&pp=iAQB8AUB,PARABÉNS DA GALINHA PINTADINHA - Clipe Música Oficial - Galinha Pintadinha 4,Galinha Pintadinha,1.4B views,1400000000,93.33333333,11 years ago,2013,https://img.youtube.com/vi/ei2-RjJDBHc/hqdefault.jpg,ei2-RjJDBHc,"rgb(108, 175, 179)",hsl(183 32% 56%),#6cafb3,108,175,179,183,32,56,1.802036298,0.4905054086,-0.3184670576,0.2384758236,0.39792807
https://www.youtube.com/watch?v=x1fe8-Qli9E&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=241&pp=iAQB8AUB,Masha and The Bear - Bon appétit (Episode 24),Get Movies,1.4B views,1400000000,93.33333333,12 years ago,2012,https://img.youtube.com/vi/x1fe8-Qli9E/hqdefault.jpg,x1fe8-Qli9E,"rgb(132, 99, 64)",hsl(31 35% 38%),#846340,132,99,64,31,35,38,-0.2162428798,-0.6892064475,0.6891795391,-0.2005716769,0.0330368667
https://www.youtube.com/watch?v=iS1g8G_njx8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=253&pp=iAQB8AUB,Ariana Grande - Problem ft. Iggy Azalea,Ariana Grande,1.4B views,1400000000,93.33333333,10 years ago,2014,https://img.youtube.com/vi/iS1g8G_njx8/hqdefault.jpg,iS1g8G_njx8,"rgb(177, 88, 118)",hsl(340 36% 52%),#b15876,177,88,118,340,36,52,0.384334399,1.841081143,-0.4715798553,-0.1920013464,-0.35832906
https://www.youtube.com/watch?v=yrynT4T55Xc&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=239&pp=iAQB8AUB,Hindi : Nani Teri Morni Ko Mor Le Gaye (नानी तेरी मोरनी),Jingle Toons,1.4B views,1400000000,93.33333333,8 years ago,2016,https://img.youtube.com/vi/yrynT4T55Xc/hqdefault.jpg,yrynT4T55Xc,"rgb(210, 187, 160)",hsl(32 36% 73%),#d2bba0,210,187,160,32,36,73,2.206725222,-0.6946496314,0.3863492402,-0.1094166772,0.009466521669
